Date,Close,Volume
2020-02-26,5.29,2009401
2020-02-25,5.18,1448208
2020-02-24,5.35,1167012
2020-02-21,5.31,1323326
2020-02-20,5.22,1377117
2020-02-19,5.06,1120750
2020-02-18,5.11,1104561
2020-02-17,5.09,1129391
2020-02-14,4.94,939168
2020-02-13,4.91,1088398
2020-02-12,4.95,1069462
2020-02-11,4.9,1273246
2020-02-10,4.94,1322133
2020-02-07,4.75,916527
2020-02-06,4.78,1080778
2020-02-05,4.72,1463787
2020-02-04,4.7,1853242
2020-02-03,4.67,335561
2020-01-23,5.19,1143852
2020-01-22,5.43,1004666
2020-01-21,5.35,1863124
2020-01-20,5.7,820938
2020-01-17,5.57,652104
2020-01-16,5.51,564218
2020-01-15,5.58,713951
2020-01-14,5.63,837138
2020-01-13,5.77,805382
2020-01-10,5.73,1110041
2020-01-09,5.61,838436
2020-01-08,5.55,1000140
2020-01-07,5.63,1165837
2020-01-06,5.57,2487809
2020-01-03,5.78,994206
2020-01-02,5.8,1796812
2019-12-31,5.47,935723
2019-12-30,5.48,1239508
2019-12-27,5.44,1683273
2019-12-26,5.34,1218077
2019-12-25,5.29,1722268
2019-12-24,5.07,785274
2019-12-23,5.05,1426508
2019-12-20,4.96,628368
2019-12-19,5.03,617850
2019-12-18,5.04,1239070
2019-12-17,5.02,1180443
2019-12-16,5.04,937093
2019-12-13,5.05,1123154
2019-12-12,4.99,972670
2019-12-11,5.01,2320822
2019-12-10,4.72,670734
2019-12-09,4.65,392784
2019-12-06,4.68,480195
2019-12-05,4.64,597312
2019-12-04,4.58,338330
2019-12-03,4.61,409578
2019-12-02,4.59,622200
2019-11-29,4.58,379041
2019-11-28,4.58,531056
2019-11-27,4.58,859241
2019-11-26,4.53,1056552
2019-11-25,4.45,947057
2019-11-22,4.29,536563
2019-11-21,4.32,300950
2019-11-20,4.33,842861
2019-11-19,4.45,631517
2019-11-18,4.43,315823
2019-11-15,4.38,325623
2019-11-14,4.46,356154
2019-11-13,4.4,354959
2019-11-12,4.43,366781
2019-11-11,4.44,517249
2019-11-08,4.55,501057
2019-11-07,4.61,487702
2019-11-06,4.56,377614
2019-11-05,4.56,642772
2019-11-04,4.54,466629
2019-11-01,4.57,551419
2019-10-31,4.52,590458
2019-10-30,4.6,400418
2019-10-29,4.65,403010
2019-10-28,4.73,452169
2019-10-25,4.72,563360
2019-10-24,4.62,453185
2019-10-23,4.7,450067
2019-10-22,4.72,563555
2019-10-21,4.64,441116
2019-10-18,4.66,654688
2019-10-17,4.66,367647
2019-10-16,4.68,624649
2019-10-15,4.75,806254
2019-10-14,4.69,813617
2019-10-11,4.66,813827
2019-10-10,4.52,346859
2019-10-09,4.52,306000
2019-10-08,4.5,421831
2019-09-30,4.43,327606
2019-09-27,4.48,474718
2019-09-26,4.52,618492
2019-09-25,4.57,406500
2019-09-24,4.59,494911
2019-09-23,4.55,638317
2019-09-20,4.66,802531
2019-09-19,4.58,333370
2019-09-18,4.59,385835
2019-09-17,4.54,657942
2019-09-16,4.69,460481
