Date,Close,Volume
2020-02-26,8.42,238844
2020-02-25,8.48,267339
2020-02-24,8.6,410555
2020-02-21,8.91,275520
2020-02-20,8.94,446213
2020-02-19,8.62,203718
2020-02-18,8.64,280577
2020-02-17,8.5,313502
2020-02-14,8.38,248751
2020-02-13,8.45,177544
2020-02-12,8.64,155091
2020-02-11,8.67,156138
2020-02-10,8.72,163770
2020-02-07,8.78,196234
2020-02-06,8.66,236052
2020-02-05,8.37,230222
2020-02-04,8.32,387587
2020-02-03,8.13,311913
2020-01-23,9.03,251204
2020-01-22,9.28,195692
2020-01-21,9.37,275642
2020-01-20,9.68,179106
2020-01-17,9.72,128405
2020-01-16,9.83,106869
2020-01-15,9.89,115761
2020-01-14,9.88,157563
2020-01-13,9.98,321723
2020-01-10,9.85,231436
2020-01-09,9.66,155136
2020-01-08,9.6,218013
2020-01-07,9.8,160059
2020-01-06,9.78,216122
2020-01-03,9.9,180579
2020-01-02,9.88,217785
2019-12-31,9.77,96126
2019-12-30,9.76,210083
2019-12-27,9.75,178265
2019-12-26,9.77,149508
2019-12-25,9.81,105778
2019-12-24,9.85,113728
2019-12-23,9.69,142939
2019-12-20,9.95,200204
2019-12-19,10.0,386868
2019-12-18,9.73,163004
2019-12-17,9.8,293657
2019-12-16,9.55,176839
2019-12-13,9.44,155703
2019-12-12,9.38,113660
2019-12-11,9.5,173442
2019-12-10,9.43,85182
2019-12-09,9.52,67924
2019-12-06,9.58,80243
2019-12-05,9.55,103063
2019-12-04,9.43,76747
2019-12-03,9.51,67890
2019-12-02,9.42,57347
2019-11-29,9.44,77498
2019-11-28,9.46,71643
2019-11-27,9.42,63607
2019-11-26,9.44,170633
2019-11-25,9.55,89729
2019-11-22,9.46,104080
2019-11-21,9.61,72260
2019-11-20,9.64,114838
2019-11-19,9.81,81083
2019-11-18,9.79,78660
2019-11-15,9.87,160888
2019-11-14,9.82,153603
2019-11-13,9.8,133165
2019-11-12,9.5,83794
2019-11-11,9.47,124968
2019-11-08,9.73,89156
2019-11-07,9.75,85228
2019-11-06,9.69,106797
2019-11-05,9.84,132138
2019-11-04,9.9,172464
2019-11-01,9.72,101848
2019-10-31,9.61,119560
2019-10-30,9.71,102804
2019-10-29,9.7,334010
2019-10-28,10.03,152397
2019-10-25,10.09,366672
2019-10-24,10.39,100753
2019-10-23,10.4,83029
2019-10-22,10.46,130989
2019-10-21,10.34,168916
2019-10-18,10.49,155855
2019-10-17,10.72,142679
2019-10-16,10.7,165280
2019-10-15,10.61,150703
2019-10-14,10.55,403299
2019-10-11,10.7,185057
2019-10-10,10.79,192467
2019-10-09,10.67,328617
2019-10-08,10.92,294180
2019-09-30,11.01,291622
2019-09-27,11.0,252802
2019-09-26,11.07,561720
2019-09-25,11.15,365941
2019-09-24,11.22,614222
2019-09-23,10.76,259524
2019-09-20,10.9,556170
2019-09-19,10.54,133078
2019-09-18,10.52,252140
2019-09-17,10.24,216004
2019-09-16,10.55,186491
2019-09-12,10.5,176388
2019-09-11,10.35,270433
2019-09-10,10.51,242326
2019-09-09,10.7,247667
2019-09-06,10.65,243910
2019-09-05,10.67,438701
2019-09-04,10.75,331879
2019-09-03,10.61,389153
2019-09-02,10.49,314781
2019-08-30,10.43,507480
2019-08-29,10.67,375313
