Date,Close,Volume
2020-02-26,10.18,292783
2020-02-25,9.98,202340
2020-02-24,10.24,292219
2020-02-21,9.78,206089
2020-02-20,9.91,236154
2020-02-19,9.84,486946
2020-02-18,10.82,651766
2020-02-17,10.64,237372
2020-02-14,9.67,331014
2020-02-13,9.39,311452
2020-02-12,8.99,215419
2020-02-11,8.4,104919
2020-02-10,8.6,227266
2020-02-07,8.06,87952
2020-02-06,8.03,139634
2020-02-05,7.57,107137
2020-02-04,7.22,157837
2020-02-03,7.61,15383
2020-01-23,8.46,171094
2020-01-22,9.4,101725
2020-01-21,9.68,72643
2020-01-20,9.69,64720
2020-01-17,9.64,55956
2020-01-16,9.75,83067
2020-01-15,9.95,111535
2020-01-14,10.04,177085
2020-01-13,9.73,72362
2020-01-10,9.77,69070
2020-01-09,9.76,90231
2020-01-08,9.65,139015
2020-01-07,10.11,98738
2020-01-06,10.04,168127
2020-01-03,10.13,227325
2020-01-02,9.76,111052
2019-12-31,9.72,144324
2019-12-30,9.62,116587
2019-12-27,9.45,121266
2019-12-26,9.7,223803
2019-12-25,9.59,117615
2019-12-24,9.6,184094
2019-12-23,9.9,174164
2019-12-20,9.83,268553
2019-12-19,10.01,252464
2019-12-18,9.52,252863
2019-12-17,9.16,230285
2019-12-16,9.15,246538
2019-12-13,8.32,55905
2019-12-12,8.17,51580
2019-12-11,8.28,33179
2019-12-10,8.3,51500
2019-12-09,8.39,51150
2019-12-06,8.38,43238
2019-12-05,8.35,60115
2019-12-04,8.37,68019
2019-12-03,8.24,53825
2019-12-02,8.33,51479
2019-11-29,8.17,41835
2019-11-28,8.15,37176
2019-11-27,8.22,48903
2019-11-26,8.2,85950
2019-11-25,8.39,138922
2019-11-22,8.01,113019
2019-11-21,8.26,108191
2019-11-20,8.2,72320
2019-11-19,8.36,73056
2019-11-18,8.26,67229
2019-11-15,8.21,45630
2019-11-14,8.51,46261
2019-11-13,8.5,76239
2019-11-12,8.8,51557
2019-11-11,9.01,69322
2019-11-08,9.39,101331
2019-11-07,9.15,33859
2019-11-06,9.18,30392
2019-11-05,9.33,29498
2019-11-04,9.25,34734
2019-11-01,9.33,48806
2019-10-31,9.32,41322
2019-10-30,9.48,39770
2019-10-29,9.77,34326
2019-10-28,9.83,48347
2019-10-25,9.67,37334
2019-10-24,9.64,36204
2019-10-23,9.63,32016
2019-10-22,9.67,44674
2019-10-21,9.73,64378
2019-10-18,9.73,67264
2019-10-17,10.04,47797
2019-10-16,10.22,32016
2019-10-15,10.32,36518
2019-10-14,10.51,52878
2019-10-11,10.34,46160
2019-10-10,10.49,45708
2019-10-09,10.38,21965
2019-10-08,10.32,38423
2019-09-30,10.5,82842
2019-09-27,11.09,16108
2019-09-26,11.09,26699
2019-09-25,11.29,20947
2019-09-24,11.5,31056
2019-09-23,11.64,38468
2019-09-20,12.04,27262
2019-09-19,12.08,40701
2019-09-18,12.12,47692
2019-09-17,12.15,52825
2019-09-16,12.19,86638
2019-09-12,11.79,30187
2019-09-11,11.85,31214
2019-09-10,11.81,39361
2019-09-09,11.89,32180
2019-09-06,11.81,20167
2019-09-05,11.81,42357
2019-09-04,11.72,23232
2019-09-03,11.66,31756
2019-09-02,11.74,51001
2019-08-30,11.62,79027
2019-08-29,11.3,15231
2019-08-28,11.32,16891
2019-08-27,11.37,19084
2019-08-26,11.21,15218
2019-08-23,11.39,14245
2019-08-22,11.47,12415
2019-08-21,11.48,14497
2019-08-20,11.48,23616
2019-08-19,11.47,27220
2019-08-16,11.23,14518
2019-08-15,11.12,15548
2019-08-14,11.16,15068
2019-08-13,11.13,12562
2019-08-12,11.26,9757
2019-08-09,11.14,16639
2019-08-08,11.29,18183
2019-08-07,11.25,15956
2019-08-06,11.16,50797
2019-08-05,12.01,33317
2019-08-02,12.3,24094
2019-08-01,12.59,12060
2019-07-31,12.57,12406
2019-07-30,12.65,17174
2019-07-29,12.72,29169
2019-07-26,12.43,15893
2019-07-25,12.41,16555
2019-07-24,12.56,16613
2019-07-23,12.48,17037
2019-07-22,12.44,25407
2019-07-19,12.72,20957
2019-07-18,12.85,53754
2019-07-17,13.31,78608
2019-07-16,13.08,41999
2019-07-15,13.07,44281
2019-07-12,12.83,32189
2019-07-11,12.54,21455
2019-07-10,12.51,22741
2019-07-09,12.73,18659
2019-07-08,12.72,41622
2019-07-05,13.04,16659
2019-07-04,13.03,30457
2019-07-03,12.99,38584
2019-07-02,13.14,40284
2019-07-01,13.1,55322
2019-06-28,12.91,33610
2019-06-27,13.11,23064
2019-06-26,13.08,16230
2019-06-25,13.08,32946
2019-06-24,13.23,37288
2019-06-21,13.28,70017
2019-06-20,13.28,42337
2019-06-19,13.17,35803
2019-06-18,12.93,16744
2019-06-17,12.98,19792
2019-06-14,13.03,30530
2019-06-13,13.24,25086
2019-06-12,13.26,41254
2019-06-11,13.46,67582
2019-06-10,13.2,29992
2019-06-06,13.22,58525
2019-06-05,13.13,33622
2019-06-04,13.02,25012
2019-06-03,12.88,34084
2019-05-31,13.15,23079
2019-05-30,13.21,25498
2019-05-29,13.31,31034
2019-05-28,13.33,35402
2019-05-27,13.46,31526
2019-05-24,13.13,20791
2019-05-23,13.24,40700
2019-05-22,13.61,53174
2019-05-21,13.51,44098
2019-05-20,13.35,62664
2019-05-17,13.84,109554
2019-05-16,14.31,162999
2019-05-15,13.5,58064
2019-05-14,13.27,36686
2019-05-13,13.48,23308
2019-05-10,13.64,58743
2019-05-09,13.45,25779
2019-05-08,13.47,34038
2019-05-07,13.37,44626
2019-05-06,13.18,57022
2019-04-30,14.04,42765
2019-04-29,14.08,57919
2019-04-26,14.81,48924
2019-04-25,15.18,50491
2019-04-24,15.8,40376
2019-04-23,15.73,47678
2019-04-22,15.77,60501
2019-04-19,16.15,60576
2019-04-18,16.2,65952
2019-04-17,16.28,101588
2019-04-16,16.18,96032
2019-04-15,16.06,86577
2019-04-12,16.37,71723
2019-04-11,16.24,133800
2019-04-10,17.11,173859
2019-04-09,17.38,258104
2019-04-08,18.85,279172
2019-04-04,17.14,229563
2019-04-03,16.33,115348
2019-04-02,16.62,171299
2019-04-01,15.84,88766
2019-03-29,15.29,49085
2019-03-28,15.01,43890
2019-03-27,15.42,30852
