Date,Close,Volume
2020-02-26,8.53,1969561
2020-02-25,9.02,3047133
2020-02-24,8.36,2255708
2020-02-21,8.19,2522231
2020-02-20,8.03,2731532
2020-02-19,7.95,3967139
2020-02-18,7.84,2710493
2020-02-17,7.13,1012602
2020-02-14,6.91,1114785
2020-02-13,7.08,1076182
2020-02-12,7.25,1340159
2020-02-11,7.15,1764357
2020-02-10,7.25,1712648
2020-02-07,6.59,1034809
2020-02-06,6.75,1392650
2020-02-05,6.53,1578968
2020-02-04,6.23,1198924
2020-02-03,5.83,728058
2020-01-23,6.48,1177367
2020-01-22,6.6,1180818
2020-01-21,6.41,1054814
2020-01-20,6.42,919219
2020-01-17,6.42,718772
2020-01-16,6.42,837457
2020-01-15,6.47,1392186
2020-01-14,6.75,1827001
2020-01-13,7.07,1070890
2020-01-10,6.93,1047922
2020-01-09,7.02,1769181
2020-01-08,7.11,2408850
2020-01-07,7.16,2758590
2020-01-06,7.04,1270486
2020-01-03,6.4,1772767
2020-01-02,6.66,2406171
2019-12-31,6.19,1933291
2019-12-30,6.27,2465180
2019-12-27,6.36,3720423
2019-12-26,5.85,1573540
2019-12-25,5.32,1516737
2019-12-24,4.84,551074
2019-12-23,4.66,243647
2019-12-20,4.8,304114
2019-12-19,4.81,222356
2019-12-18,4.77,256012
2019-12-17,4.8,352276
2019-12-16,4.73,265545
2019-12-13,4.66,204229
2019-12-12,4.6,154242
2019-12-11,4.64,252507
2019-12-10,4.68,301310
2019-12-09,4.52,154685
2019-12-06,4.58,176527
2019-12-05,4.52,109499
2019-12-04,4.49,82571
2019-12-03,4.48,56609
2019-12-02,4.48,68179
2019-11-29,4.47,73194
2019-11-28,4.45,77196
2019-11-27,4.5,100985
2019-11-26,4.47,77009
2019-11-25,4.48,105001
2019-11-22,4.48,148530
2019-11-21,4.48,81890
2019-11-20,4.5,98743
2019-11-19,4.54,118520
2019-11-18,4.5,89976
2019-11-15,4.45,98021
2019-11-14,4.49,93775
2019-11-13,4.48,131381
2019-11-12,4.54,162387
2019-11-11,4.6,330246
2019-11-08,4.8,370810
2019-11-07,4.66,128981
2019-11-06,4.68,194070
2019-11-05,4.65,123875
2019-11-04,4.62,120273
2019-11-01,4.62,102529
2019-10-31,4.56,132813
2019-10-30,4.61,149725
2019-10-29,4.66,194445
2019-10-28,4.79,304923
2019-10-25,4.8,227464
2019-10-24,4.74,219327
2019-10-23,4.66,138177
2019-10-22,4.64,113510
2019-10-21,4.6,109003
2019-10-18,4.65,145650
2019-10-17,4.72,135359
2019-10-16,4.77,235217
2019-10-15,4.76,204046
2019-10-14,4.75,232920
2019-10-11,4.65,137273
2019-10-10,4.64,142086
2019-10-09,4.62,158598
2019-10-08,4.59,258605
2019-09-30,4.41,121181
2019-09-27,4.5,113797
2019-09-26,4.44,166734
2019-09-25,4.53,151883
2019-09-24,4.56,201722
2019-09-23,4.6,240619
2019-09-20,4.72,168534
2019-09-19,4.7,136927
2019-09-18,4.66,158184
2019-09-17,4.71,268040
2019-09-16,4.86,245559
2019-09-12,4.92,229548
2019-09-11,4.86,225118
2019-09-10,4.93,248201
2019-09-09,4.94,278548
2019-09-06,4.89,237674
2019-09-05,4.88,445005
2019-09-04,4.88,394336
2019-09-03,4.77,194992
2019-09-02,4.72,217234
2019-08-30,4.6,320694
2019-08-29,4.8,254317
2019-08-28,4.76,360587
2019-08-27,4.94,666224
2019-08-26,5.07,905715
2019-08-23,4.77,284768
2019-08-22,4.76,288236
2019-08-21,4.74,392753
2019-08-20,4.74,753606
2019-08-19,4.74,710209
2019-08-16,4.31,146334
2019-08-15,4.3,175359
2019-08-14,4.35,239350
2019-08-13,4.22,84237
2019-08-12,4.27,94370
2019-08-09,4.22,101485
2019-08-08,4.28,123035
2019-08-07,4.26,137930
2019-08-06,4.3,252382
2019-08-05,4.53,174160
2019-08-02,4.67,239476
2019-08-01,4.77,283501
2019-07-31,4.68,208014
2019-07-30,4.79,225917
2019-07-29,4.73,167478
2019-07-26,4.7,122448
2019-07-25,4.68,191998
2019-07-24,4.72,289583
2019-07-23,4.54,65948
2019-07-22,4.5,121413
2019-07-19,5.57,79314
2019-07-18,5.51,78447
2019-07-17,5.59,75116
2019-07-16,5.59,82838
2019-07-15,5.56,125766
2019-07-12,5.46,65485
2019-07-11,5.46,88736
2019-07-10,5.47,77294
2019-07-09,5.54,79122
2019-07-08,5.51,166417
2019-07-05,5.76,68856
2019-07-04,5.74,88846
2019-07-03,5.77,126978
2019-07-02,5.88,161146
2019-07-01,5.85,186250
2019-06-28,5.71,114562
2019-06-27,5.8,133628
2019-06-26,5.81,257513
2019-06-25,5.95,400454
2019-06-24,5.78,130752
2019-06-21,5.85,191971
2019-06-20,5.78,180921
2019-06-19,5.65,168618
2019-06-18,5.54,116088
2019-06-17,5.58,100163
2019-06-14,5.62,163209
2019-06-13,5.76,175464
2019-06-12,5.71,198742
2019-06-11,5.73,221229
2019-06-10,5.51,152525
2019-06-06,5.36,162141
2019-06-05,5.57,114964
2019-06-04,5.59,131966
2019-06-03,5.64,176303
2019-05-31,5.79,146596
2019-05-30,5.86,196314
2019-05-29,5.93,277604
2019-05-28,5.81,257018
2019-05-27,5.8,204936
2019-05-24,5.66,218508
2019-05-23,5.82,436724
2019-05-22,5.71,254873
2019-05-21,5.88,311219
2019-05-20,5.58,156584
2019-05-17,5.61,254537
2019-05-16,5.91,254097
2019-05-15,5.81,218418
2019-05-14,5.66,191750
2019-05-13,5.7,184326
2019-05-10,5.73,323962
2019-05-09,5.55,269142
2019-05-08,5.76,296626
2019-05-07,5.94,287207
2019-05-06,5.88,533108
2019-04-30,6.18,399109
2019-04-29,5.8,414561
2019-04-26,6.18,245859
2019-04-25,6.2,473802
2019-04-24,6.64,271380
2019-04-23,6.57,497215
2019-04-22,6.85,739186
2019-04-19,7.07,1047031
2019-04-18,6.64,253996
2019-04-17,6.68,275629
2019-04-16,6.67,328853
2019-04-15,6.58,369498
2019-04-12,6.56,214315
2019-04-11,6.59,370250
2019-04-10,6.76,361536
2019-04-09,6.87,411680
2019-04-08,6.88,871751
2019-04-04,7.19,895224
2019-04-03,6.94,518541
2019-04-02,7.0,759519
2019-04-01,6.88,587230
2019-03-29,6.71,571425
2019-03-28,6.51,492518
2019-03-27,6.76,542031
2019-03-26,6.85,915120
2019-03-25,7.22,1006684
2019-03-22,7.56,1151479
2019-03-21,7.38,1574691
2019-03-20,6.88,998261
2019-03-19,6.57,636670
2019-03-18,6.51,689373
2019-03-15,6.33,551787
2019-03-14,6.21,804836
2019-03-13,6.61,1259458
2019-03-12,6.75,1080456
2019-03-11,6.41,738402
2019-03-08,6.08,1022973
