Date,Close,Volume
2020-02-26,4.6,62058
2020-02-25,4.6,63798
2020-02-24,4.69,84045
2020-02-21,4.53,69007
2020-02-20,4.47,76311
2020-02-19,4.39,105201
2020-02-18,4.25,30118
2020-02-17,4.2,41474
2020-02-14,4.07,18784
2020-02-13,4.09,26345
2020-02-12,4.16,24736
2020-02-11,4.12,21438
2020-02-10,4.13,23257
2020-02-07,4.06,34174
2020-02-06,3.97,31521
2020-02-05,3.92,32021
2020-02-04,3.81,51484
2020-02-03,3.97,10341
2020-01-23,4.41,27777
2020-01-22,4.58,20525
2020-01-21,4.57,31441
2020-01-20,4.73,96301
2020-01-17,4.68,42695
2020-01-16,4.65,19727
2020-01-15,4.7,26100
2020-01-14,4.79,38408
2020-01-13,4.76,19354
2020-01-10,4.74,29085
2020-01-09,4.8,73693
2020-01-08,4.66,47695
2020-01-07,4.75,37071
2020-01-06,4.71,48247
2020-01-03,4.73,99813
2020-01-02,4.63,44936
2019-12-31,4.59,41527
2019-12-30,4.52,23693
2019-12-27,4.53,34095
2019-12-26,4.55,17428
2019-12-25,4.51,12657
2019-12-24,4.51,15317
2019-12-23,4.45,21151
2019-12-20,4.53,20307
2019-12-19,4.57,28316
2019-12-18,4.52,21558
2019-12-17,4.53,39431
2019-12-16,4.48,21885
2019-12-13,4.45,21313
2019-12-12,4.38,11039
2019-12-11,4.41,13377
2019-12-10,4.43,16609
2019-12-09,4.46,11254
2019-12-06,4.45,16257
2019-12-05,4.41,13998
2019-12-04,4.38,20820
2019-12-03,4.35,7544
2019-12-02,4.34,8615
2019-11-29,4.34,7650
2019-11-28,4.35,9126
2019-11-27,4.36,13363
2019-11-26,4.31,9736
2019-11-25,4.32,17721
2019-11-22,4.29,16675
2019-11-21,4.33,11317
2019-11-20,4.34,14027
2019-11-19,4.38,16593
2019-11-18,4.32,11062
2019-11-15,4.33,13864
2019-11-14,4.4,15357
2019-11-13,4.38,15041
2019-11-12,4.44,17891
2019-11-11,4.43,27830
2019-11-08,4.59,16870
2019-11-07,4.62,16538
2019-11-06,4.6,33901
2019-11-05,4.73,73086
2019-11-04,4.87,37384
2019-11-01,4.55,19946
2019-10-31,4.49,50391
2019-10-30,4.75,48019
2019-10-29,4.9,66474
2019-10-28,4.95,100142
2019-10-25,4.98,169172
2019-10-24,5.02,49210
2019-10-23,4.59,22282
2019-10-22,4.59,23757
2019-10-21,4.45,16729
2019-10-18,4.46,22380
2019-10-17,4.54,25236
2019-10-16,4.65,18836
2019-10-15,4.78,17738
2019-10-14,4.78,19632
2019-10-11,4.74,17999
2019-10-10,4.67,16754
2019-10-09,4.59,14648
2019-10-08,4.57,22408
2019-09-30,4.6,19617
2019-09-27,4.7,22755
2019-09-26,4.59,40119
2019-09-25,4.79,21514
2019-09-24,4.83,21170
2019-09-23,4.85,25089
2019-09-20,4.93,37989
2019-09-19,4.97,38229
2019-09-18,4.88,25613
2019-09-17,4.79,36794
2019-09-16,4.93,33594
2019-09-12,4.99,32628
2019-09-11,4.96,53098
2019-09-10,5.04,62622
2019-09-09,4.9,58636
2019-09-06,4.74,25362
2019-09-05,4.67,31920
2019-09-04,4.66,25084
2019-09-03,4.64,21620
2019-09-02,4.59,27101
2019-08-30,4.48,26527
2019-08-29,4.51,22107
2019-08-28,4.56,21870
2019-08-27,4.54,21524
2019-08-26,4.42,16683
2019-08-23,4.45,13859
2019-08-22,4.5,20081
2019-08-21,4.47,19036
2019-08-20,4.49,27953
2019-08-19,4.41,28488
2019-08-16,4.29,17521
2019-08-15,4.31,25628
2019-08-14,4.32,23119
2019-08-13,4.32,15908
2019-08-12,4.34,14559
2019-08-09,4.25,16099
2019-08-08,4.31,17164
2019-08-07,4.29,17539
2019-08-06,4.33,44429
2019-08-05,4.54,21076
2019-08-02,4.59,30038
2019-08-01,4.69,22194
2019-07-31,4.74,19078
2019-07-30,4.74,20133
2019-07-29,4.7,19846
2019-07-26,4.7,16940
2019-07-25,4.73,20545
2019-07-24,4.78,30910
2019-07-23,4.71,23314
2019-07-22,4.63,42802
2019-07-19,4.8,23349
2019-07-18,4.74,27174
2019-07-17,4.85,31047
2019-07-16,4.82,23870
2019-07-15,4.85,31685
2019-07-12,4.8,31524
2019-07-11,4.71,36169
2019-07-10,4.73,37240
2019-07-09,4.87,33390
2019-07-08,4.81,66783
2019-07-05,5.1,35414
2019-07-04,5.11,71750
2019-07-03,5.21,115857
2019-07-02,5.18,57690
2019-07-01,5.16,84200
2019-06-28,5.1,97105
2019-06-27,5.2,92981
2019-06-26,5.22,135480
2019-06-25,5.41,311075
2019-06-24,5.64,273431
2019-06-21,5.13,196166
2019-06-20,5.13,134819
2019-06-19,4.66,35479
2019-06-18,4.64,27301
2019-06-17,4.69,21455
2019-06-14,4.68,52065
2019-06-13,4.86,55828
2019-06-12,4.72,39635
2019-06-11,4.78,53051
2019-06-10,4.53,24578
2019-06-06,4.45,39587
2019-06-05,4.58,37171
2019-06-04,4.62,42812
2019-06-03,4.65,27024
2019-05-31,4.74,26871
2019-05-30,4.75,37386
2019-05-29,4.86,36178
2019-05-28,4.81,50039
2019-05-27,4.83,57155
2019-05-24,4.59,41250
2019-05-23,4.64,52046
2019-05-22,4.73,52882
2019-05-21,4.86,58752
2019-05-20,4.82,90908
2019-05-17,5.05,154429
2019-05-16,5.21,139886
2019-05-15,5.17,137675
2019-05-14,4.89,77180
2019-05-13,5.04,95483
2019-05-10,4.96,126958
2019-05-09,4.88,132596
2019-05-08,4.98,111822
2019-05-07,4.53,50387
2019-05-06,4.43,97529
2019-04-30,4.92,54807
2019-04-29,4.82,82794
2019-04-26,5.03,97293
2019-04-25,5.31,119013
2019-04-24,5.52,61879
2019-04-23,5.44,79903
2019-04-22,5.6,92555
2019-04-19,5.74,145907
2019-04-18,5.88,250460
2019-04-17,5.69,185439
2019-04-16,5.53,83974
2019-04-15,5.42,78675
2019-04-12,5.47,66302
2019-04-11,5.39,126653
2019-04-10,5.58,105271
2019-04-09,5.69,119671
2019-04-08,5.66,185568
2019-04-04,5.83,268720
2019-04-03,5.64,158178
2019-04-02,5.7,212711
2019-04-01,5.71,226975
2019-03-29,5.54,195112
2019-03-28,5.36,208861
2019-03-27,5.58,232911
2019-03-26,5.59,303064
2019-03-25,5.9,446562
2019-03-22,6.55,639394
2019-03-21,6.41,562323
2019-03-20,6.28,579435
2019-03-19,5.71,431426
2019-03-18,5.19,105167
2019-03-15,4.72,80131
2019-03-14,4.62,142400
2019-03-13,4.92,153435
2019-03-12,4.85,105232
2019-03-11,4.71,74136
2019-03-08,4.52,93103
2019-03-07,4.82,85578
2019-03-06,4.74,87055
2019-03-05,4.64,72791
2019-03-04,4.53,105032
2019-03-01,4.51,58358
2019-02-28,4.46,66413
2019-02-27,4.43,88312
2019-02-26,4.51,123015
2019-02-25,4.47,92684
2019-02-22,4.29,67363
2019-02-21,4.25,85405
2019-02-20,4.27,56032
2019-02-19,4.31,83368
2019-02-18,4.2,64407
2019-02-15,4.07,46093
2019-02-14,4.11,57392
2019-02-13,4.07,60161
2019-02-12,4.01,57766
2019-02-11,3.96,47724
2019-02-01,3.84,40026
2019-01-31,3.79,97295
2019-01-30,4.0,118870
2019-01-29,4.33,170883
2019-01-28,4.41,254749
2019-01-25,4.75,373256
2019-01-24,4.62,265822
2019-01-23,4.2,64851
2019-01-22,4.06,32311
2019-01-21,4.12,23993
2019-01-18,4.06,17362
2019-01-17,4.05,28747
2019-01-16,4.04,17008
2019-01-15,4.08,28119
2019-01-14,4.08,31806
2019-01-11,4.08,18075
2019-01-10,4.03,15301
2019-01-09,4.02,22134
2019-01-08,3.96,12104
2019-01-07,3.97,16492
2019-01-04,3.87,14883
2019-01-03,3.78,4671
2019-01-02,3.82,9321
2018-12-28,3.74,7285
2018-12-27,3.7,5344
2018-12-26,3.8,5795
2018-12-25,3.8,15266
2018-12-24,3.88,7120
2018-12-21,3.87,8133
2018-12-20,3.88,6201
2018-12-19,3.88,9107
2018-12-18,3.91,8660
2018-12-17,3.93,10474
2018-12-14,3.93,18194
2018-12-13,4.04,24524
2018-12-12,4.0,14214
2018-12-11,3.94,10873
2018-12-10,3.93,12642
2018-12-07,3.99,10887
2018-12-06,4.02,17321
2018-12-05,4.05,16289
2018-12-04,4.09,21137
2018-12-03,4.04,27564
2018-11-30,3.89,17523
2018-11-29,3.9,26581
2018-11-28,3.96,26700
2018-11-27,3.92,20212
2018-11-26,3.91,20080
2018-11-23,3.96,52161
2018-11-22,4.19,31734
2018-11-21,4.13,28556
2018-11-20,4.11,38579
2018-11-19,4.25,69221
2018-11-16,4.19,50057
2018-11-15,4.15,55021
2018-11-14,4.13,49984
2018-11-13,4.15,108205
2018-11-12,4.22,137283
2018-11-09,3.84,8091
2018-11-08,3.87,20202
2018-11-07,3.85,11953
2018-11-06,3.85,10742
2018-11-05,3.86,14588
2018-11-02,3.84,14191
2018-11-01,3.78,12778
2018-10-31,3.8,9465
2018-10-30,3.73,14286
2018-10-29,3.74,5000
2018-10-26,3.75,7974
2018-10-25,3.75,13408
2018-10-24,3.75,9995
2018-10-23,3.74,36473
2018-10-22,3.71,16737
2018-10-19,3.58,9541
2018-10-18,3.48,6303
2018-10-17,3.57,7022
2018-10-16,3.53,5112
2018-10-15,3.6,6114
2018-10-12,3.65,12868
2018-10-11,3.67,24088
2018-10-10,4.04,9464
2018-10-09,4.03,10461
2018-10-08,4.05,6537
2018-09-28,4.15,6246
2018-09-27,4.14,9406
2018-09-26,4.2,18059
2018-09-25,4.15,7972
2018-09-21,4.14,7529
2018-09-20,4.09,5698
2018-09-19,4.12,8527
2018-09-18,4.09,6204
2018-09-17,4.01,7342
2018-09-14,4.04,5859
2018-09-13,4.08,7408
2018-09-12,4.07,7017
2018-09-11,4.07,6206
2018-09-10,4.06,7179
2018-09-07,4.09,8875
2018-09-06,4.07,17307
2018-09-05,4.12,10302
2018-09-04,4.15,11114
2018-09-03,4.12,14219
2018-08-31,4.18,37368
2018-08-30,4.29,105489
2018-08-29,4.44,49045
2018-08-28,4.23,19368
2018-08-27,4.2,11518
2018-08-24,4.1,8329
2018-08-23,4.1,8824
2018-08-22,4.11,14681
2018-08-21,4.18,7600
2018-08-20,4.18,17546
2018-08-17,4.15,10167
2018-08-16,4.16,8843
2018-08-15,4.18,11324
2018-08-14,4.31,16712
2018-08-13,4.34,25144
2018-08-10,4.32,16205
2018-08-09,4.27,15833
2018-08-08,4.22,14272
2018-08-07,4.25,15408
2018-08-06,4.13,13116
2018-08-03,4.15,11093
2018-08-02,4.25,30690
2018-08-01,4.36,16493
2018-07-31,4.36,15854
2018-07-30,4.31,18797
2018-07-27,4.39,22781
2018-07-26,4.37,31106
2018-07-25,4.3,31596
2018-07-24,4.27,26136
2018-07-23,4.19,14662
2018-07-20,4.15,14027
2018-07-19,4.07,6402
2018-07-18,4.14,12619
2018-07-17,4.15,14045
2018-07-16,4.11,21484
2018-07-13,4.17,12019
2018-07-12,4.17,13127
2018-07-11,4.07,14251
2018-07-10,4.19,8065
2018-07-09,4.2,8476
2018-07-06,4.13,12569
2018-07-05,4.08,9600
2018-07-04,4.17,13747
2018-07-03,4.22,14180
2018-07-02,4.14,10850
2018-06-29,4.21,14766
2018-06-28,4.12,8142
2018-06-27,4.14,8310
2018-06-26,4.16,18098
2018-06-25,4.11,9658
2018-06-22,4.1,9789
2018-06-21,4.01,12996
2018-06-20,4.11,12543
2018-06-19,4.05,28116
2018-06-15,4.46,11759
2018-06-14,4.56,6938
2018-06-13,4.54,6478
2018-06-12,4.63,12858
2018-06-11,4.67,20789
2018-06-08,4.57,17877
2018-06-07,4.73,8506
2018-06-06,4.76,11943
2018-06-05,4.77,21957
2018-06-04,4.77,20343
2018-06-01,4.82,38302
2018-05-31,4.68,17157
2018-05-30,4.64,23445
2018-05-29,4.8,17378
2018-05-28,4.77,18735
2018-05-25,4.75,12769
2018-05-24,4.82,10471
2018-05-23,4.86,12886
2018-05-22,4.89,12069
2018-05-21,4.89,11564
2018-05-18,4.83,6343
2018-05-17,4.79,7021
2018-05-16,4.81,9282
2018-05-15,4.83,13407
2018-05-14,4.8,9808
2018-05-11,4.87,10251
2018-05-10,4.94,12388
2018-05-09,4.9,8230
2018-05-08,4.9,11323
2018-05-07,4.89,18188
2018-05-04,4.79,9147
2018-05-03,4.8,12696
2018-05-02,4.8,11344
2018-04-27,4.81,10257
2018-04-26,4.81,26996
2018-04-25,5.0,50070
2018-04-24,4.79,9992
2018-04-23,4.69,11653
2018-04-20,4.74,9396
2018-04-19,4.86,11989
2018-04-18,4.85,16943
2018-04-17,4.79,15525
2018-04-16,4.91,14969
2018-04-13,4.97,20338
2018-04-12,5.01,33468
2018-04-11,5.17,54957
2018-04-10,5.26,47634
2018-04-09,5.07,19522
2018-04-04,5.12,15681
2018-04-03,5.16,17129
2018-04-02,5.26,31328
2018-03-30,5.2,20059
2018-03-29,5.16,16227
2018-03-28,5.08,13180
2018-03-27,5.16,23001
2018-03-26,5.05,24393
2018-03-23,5.03,43382
2018-03-22,5.37,38779
2018-03-21,5.22,20920
2018-03-20,5.22,17133
2018-03-19,5.17,15302
2018-03-16,5.18,25400
2018-03-15,5.12,22824
2018-03-14,5.17,24251
2018-03-13,5.29,32492
2018-03-12,5.25,46355
2018-03-09,5.23,52933
2018-03-08,5.29,81771
2018-03-07,5.41,92112
2018-03-06,5.05,13281
2018-03-05,4.98,11148
2018-03-02,5.01,11921
2018-03-01,5.04,13379
2018-02-28,4.99,11499
2018-02-27,5.02,17436
2018-02-26,4.97,15809
2018-02-23,4.88,9103
2018-02-22,4.91,13966
2018-02-14,4.84,11955
2018-02-13,4.88,16093
2018-02-12,4.89,29293
2018-02-09,4.81,39413
2018-02-08,4.75,17410
2018-02-07,4.58,19230
2018-02-06,4.52,21829
2018-02-05,4.83,14968
2018-02-02,4.83,28670
2018-02-01,5.0,34468
2018-01-31,5.29,20762
2018-01-30,5.46,15067
2018-01-29,5.48,17509
2018-01-26,5.56,13333
2018-01-25,5.54,15768
2018-01-24,5.57,13873
2018-01-23,5.57,14078
2018-01-22,5.55,14422
2018-01-19,5.52,18421
2018-01-18,5.5,14266
2018-01-17,5.49,18391
2018-01-16,5.47,22606
2018-01-15,5.45,31259
2018-01-12,5.67,10722
2018-01-11,5.7,12395
2018-01-10,5.68,19045
2018-01-09,5.78,16575
2018-01-08,5.77,16077
2018-01-05,5.78,26176
2018-01-04,5.7,14048
2018-01-03,5.71,27129
2018-01-02,5.64,18078
2017-12-29,5.58,11889
2017-12-28,5.54,14704
2017-12-27,5.59,13889
2017-12-26,5.65,27286
2017-12-25,5.71,37661
2017-12-22,5.75,48705
2017-12-21,5.64,32316
2017-12-20,5.54,12873
2017-12-19,5.61,14372
2017-12-18,5.57,14966
2017-12-15,5.57,12701
2017-12-14,5.55,13971
2017-12-13,5.54,12989
2017-12-12,5.48,17776
2017-12-11,5.54,12873
2017-12-08,5.51,12672
2017-12-07,5.47,20328
2017-12-06,5.46,36773
2017-12-05,5.46,66281
2017-12-04,5.73,43033
2017-12-01,5.9,18231
2017-11-30,5.85,18768
2017-11-29,5.9,15609
2017-11-28,5.94,16297
2017-11-27,5.83,9879
2017-11-24,5.88,16407
2017-11-23,5.88,26305
2017-11-22,5.98,29221
2017-11-21,5.93,19175
2017-11-20,5.97,34325
2017-11-17,6.05,41870
2017-11-16,6.29,15994
2017-11-15,6.32,26765
2017-11-14,6.4,16896
2017-11-13,6.43,23208
2017-11-10,6.48,22851
2017-11-09,6.54,19272
2017-11-08,6.52,25987
2017-11-07,6.51,47634
2017-11-06,6.51,23519
2017-11-03,6.49,31765
2017-11-02,6.67,17435
2017-11-01,6.76,19081
2017-10-31,6.8,25446
2017-10-30,6.69,36120
2017-10-27,6.95,39643
2017-10-26,7.13,56203
2017-10-25,7.17,30099
2017-10-24,7.1,16716
2017-10-23,7.17,46627
2017-10-20,7.08,23725
2017-10-19,7.0,39932
2017-10-18,6.95,18618
2017-10-17,6.95,20873
2017-10-16,6.95,28814
2017-10-13,7.13,16806
2017-10-12,7.09,20850
2017-10-11,7.16,22531
2017-10-10,7.2,26640
2017-10-09,7.16,25946
2017-09-29,7.13,26259
2017-09-28,7.03,21008
2017-09-27,7.02,20230
2017-09-26,7.0,19206
2017-09-25,6.98,23913
2017-09-22,7.01,45541
2017-09-21,7.07,60004
2017-09-20,7.14,45656
2017-09-19,7.15,53744
2017-09-18,7.14,40464
2017-09-15,7.18,38407
2017-09-14,7.22,33729
2017-09-13,7.3,51204
2017-09-12,7.27,69865
2017-09-11,7.46,40227
2017-09-08,7.45,22361
2017-09-07,7.45,32308
2017-09-06,7.49,39790
2017-09-05,7.48,46229
2017-09-04,7.49,55359
2017-09-01,7.54,37231
2017-08-31,7.53,43324
2017-08-30,7.59,45074
2017-08-29,7.65,69819
2017-08-28,7.84,144292
2017-08-25,7.51,42337
2017-08-24,7.49,23122
2017-08-23,7.63,27533
2017-08-22,7.63,38444
2017-08-21,7.65,43639
2017-08-18,7.44,26107
2017-08-17,7.5,27425
2017-08-16,7.44,25580
2017-08-15,7.49,24184
2017-08-14,7.57,24792
2017-08-11,7.42,35910
2017-08-10,7.69,38794
2017-08-09,7.74,42279
2017-08-08,7.69,50477
2017-08-07,7.5,55946
2017-08-04,7.6,42244
2017-08-03,7.62,53560
2017-08-02,7.67,58937
2017-08-01,7.88,95657
2017-07-31,7.82,56259
2017-07-28,7.81,136818
2017-07-27,7.64,57539
2017-07-26,7.72,65515
2017-07-25,7.75,93000
2017-07-24,7.65,73541
2017-07-21,7.6,123899
2017-07-20,7.73,228610
2017-07-19,7.33,116386
2017-07-18,7.19,75530
2017-07-17,6.99,134235
2017-07-14,7.28,170080
2017-07-13,7.21,124854
2017-07-12,7.1,73706
2017-07-11,7.07,35423
2017-07-10,7.09,44222
2017-07-07,7.11,34002
2017-07-06,7.1,54289
2017-07-05,7.06,35091
2017-07-04,6.99,24801
2017-07-03,7.03,25572
2017-06-30,7.0,27782
2017-06-29,7.03,27402
2017-06-28,6.98,36605
2017-06-27,7.04,56384
2017-06-26,6.94,37826
2017-06-23,6.84,33314
2017-06-22,6.87,34375
2017-06-21,7.0,25652
2017-06-20,6.95,28366
2017-06-19,6.96,28383
