Date,Close,Volume
2020-02-26,5.1,353646
2020-02-25,4.64,103091
2020-02-24,4.73,117487
2020-02-21,4.77,99582
2020-02-20,4.72,108558
2020-02-19,4.6,79788
2020-02-18,4.63,111262
2020-02-17,4.51,66624
2020-02-14,4.37,42308
2020-02-13,4.35,70071
2020-02-12,4.49,59445
2020-02-11,4.46,84377
2020-02-10,4.43,68885
2020-02-07,4.29,57039
2020-02-06,4.32,89834
2020-02-05,4.3,63770
2020-02-04,4.21,66870
2020-02-03,4.2,43011
2020-01-23,4.67,58743
2020-01-22,4.84,38731
2020-01-21,4.81,44605
2020-01-20,4.94,40462
2020-01-17,4.9,36191
2020-01-16,4.95,35649
2020-01-15,4.94,47781
2020-01-14,4.99,89405
2020-01-13,5.05,70656
2020-01-10,5.0,105416
2020-01-09,5.15,132050
2020-01-08,5.1,210451
2020-01-07,4.99,102099
2020-01-06,4.88,58135
2020-01-03,4.82,30520
2020-01-02,4.83,44170
2019-12-31,4.76,35137
2019-12-30,4.71,36480
2019-12-27,4.71,32747
2019-12-26,4.74,21191
2019-12-25,4.73,39984
2019-12-24,4.8,44627
2019-12-23,4.74,61909
2019-12-20,4.66,23574
2019-12-19,4.72,23074
2019-12-18,4.71,33311
2019-12-17,4.75,33916
2019-12-16,4.73,33301
2019-12-13,4.7,42468
2019-12-12,4.7,53504
2019-12-11,4.65,25743
2019-12-10,4.62,23988
2019-12-09,4.65,19076
2019-12-06,4.6,21321
2019-12-05,4.59,34521
2019-12-04,4.6,16852
2019-12-03,4.63,25191
2019-12-02,4.62,23575
2019-11-29,4.62,22871
2019-11-28,4.62,31141
2019-11-27,4.55,20962
2019-11-26,4.53,15751
2019-11-25,4.5,14046
2019-11-22,4.47,17952
2019-11-21,4.46,17979
2019-11-20,4.5,18652
2019-11-19,4.55,22709
2019-11-18,4.57,14426
2019-11-15,4.54,18518
2019-11-14,4.55,14128
2019-11-13,4.53,15630
2019-11-12,4.49,16216
2019-11-11,4.45,18587
2019-11-08,4.5,16769
2019-11-07,4.54,17593
2019-11-06,4.5,20562
2019-11-05,4.54,43753
2019-11-04,4.59,22396
2019-11-01,4.57,24777
2019-10-31,4.54,22266
2019-10-30,4.51,18721
2019-10-29,4.52,9504
2019-10-28,4.58,22292
2019-10-25,4.52,15715
2019-10-24,4.48,8068
2019-10-23,4.47,9254
2019-10-22,4.5,13285
2019-10-21,4.47,19000
2019-10-18,4.52,29654
2019-10-17,4.67,8320
2019-10-16,4.7,13584
2019-10-15,4.78,15201
2019-10-14,4.81,23316
2019-10-11,4.72,15734
2019-10-10,4.68,19462
2019-10-09,4.68,17371
2019-10-08,4.59,23351
2019-09-30,4.69,12212
2019-09-27,4.69,18037
2019-09-26,4.73,27737
2019-09-25,4.8,25470
2019-09-24,4.82,23755
2019-09-23,4.83,31345
2019-09-20,4.87,35122
2019-09-19,4.9,51192
2019-09-18,4.8,44168
2019-09-17,4.83,104885
2019-09-16,4.76,40222
2019-09-12,4.71,31850
2019-09-11,4.69,29722
2019-09-10,4.76,26661
2019-09-09,4.76,30621
2019-09-06,4.71,37825
2019-09-05,4.66,43195
2019-09-04,4.61,17036
2019-09-03,4.6,16346
2019-09-02,4.63,32296
2019-08-30,4.53,23806
2019-08-29,4.58,23638
2019-08-28,4.65,39039
2019-08-27,4.63,48397
2019-08-26,4.46,23373
2019-08-23,4.43,15548
2019-08-22,4.44,37300
2019-08-21,4.53,18267
2019-08-20,4.5,38091
2019-08-19,4.6,25613
2019-08-16,4.53,27822
2019-08-15,4.63,35353
2019-08-14,4.58,15316
2019-08-13,4.55,10251
2019-08-12,4.59,16249
2019-08-09,4.5,14376
2019-08-08,4.51,12604
2019-08-07,4.51,14572
2019-08-06,4.52,19114
2019-08-05,4.57,14773
2019-08-02,4.64,22575
2019-08-01,4.66,22496
2019-07-31,4.68,18945
2019-07-30,4.7,31028
2019-07-29,4.66,46858
2019-07-26,4.53,12787
2019-07-25,4.53,13064
2019-07-24,4.53,18048
2019-07-23,4.45,18249
2019-07-22,4.41,20480
2019-07-19,4.48,16204
2019-07-18,4.45,18143
2019-07-17,4.53,15768
2019-07-16,4.55,25860
2019-07-15,4.45,23605
2019-07-12,4.41,14022
2019-07-11,4.41,15824
2019-07-10,4.43,19931
2019-07-09,4.51,30003
2019-07-08,4.54,28449
2019-07-05,4.72,15268
2019-07-04,4.73,14734
2019-07-03,4.71,23261
2019-07-02,4.76,26010
2019-07-01,4.74,28632
2019-06-28,4.67,30583
2019-06-27,4.78,23644
2019-06-26,4.76,18521
2019-06-25,4.92,31319
2019-06-24,4.96,22580
2019-06-21,4.93,29076
2019-06-20,4.89,37302
2019-06-19,4.8,15708
2019-06-18,4.77,11166
2019-06-17,4.78,11139
2019-06-14,4.74,21067
2019-06-13,4.82,25724
2019-06-12,4.84,18691
2019-06-11,4.84,22854
2019-06-10,4.72,15250
2019-06-06,4.71,22672
2019-06-05,4.82,15318
2019-06-04,4.82,22064
2019-06-03,4.86,19972
2019-05-31,4.93,32372
2019-05-30,4.96,41657
2019-05-29,4.98,15011
2019-05-28,4.98,23265
2019-05-27,4.99,37134
2019-05-24,4.93,37105
2019-05-23,4.95,39304
2019-05-22,5.13,36234
2019-05-21,5.16,55933
