Date,Close,Volume
2020-02-26,8.88,53933
2020-02-25,8.91,60744
2020-02-24,9.1,39588
2020-02-21,9.11,57550
2020-02-20,8.99,48950
2020-02-19,8.76,44651
2020-02-18,8.85,52763
2020-02-17,8.68,55020
2020-02-14,8.38,28861
2020-02-13,8.39,43693
2020-02-12,8.55,43717
2020-02-11,8.44,58772
2020-02-10,8.41,58557
2020-02-07,8.24,43478
2020-02-06,8.2,46352
2020-02-05,8.13,50662
2020-02-04,8.05,67007
2020-02-03,8.73,5208
2020-01-23,9.7,47457
2020-01-22,10.32,29153
2020-01-21,10.33,27776
2020-01-20,10.53,29502
2020-01-17,10.57,43870
2020-01-16,10.65,65166
2020-01-15,10.65,71976
2020-01-14,10.44,40379
2020-01-13,10.38,24384
2020-01-10,10.34,31128
2020-01-09,10.32,31944
2020-01-08,10.16,44048
2020-01-07,10.45,41175
2020-01-06,10.36,53893
2020-01-03,10.44,63156
2020-01-02,10.64,86712
2019-12-31,10.5,46349
2019-12-30,10.5,59591
2019-12-27,10.26,54823
2019-12-26,10.43,75697
2019-12-25,10.26,37047
2019-12-24,10.38,42231
2019-12-23,10.24,64380
2019-12-20,10.61,127898
2019-12-19,10.11,82638
2019-12-18,9.86,45486
2019-12-17,9.97,105187
2019-12-16,9.61,25237
2019-12-13,9.55,22508
2019-12-12,9.47,19677
2019-12-11,9.6,16893
2019-12-10,9.62,16006
2019-12-09,9.7,18444
2019-12-06,9.7,17404
2019-12-05,9.67,14564
2019-12-04,9.68,15787
2019-12-03,9.71,42854
2019-12-02,9.7,55084
2019-11-29,9.98,37700
2019-11-28,9.82,30804
2019-11-27,9.91,39656
2019-11-26,9.79,18072
2019-11-25,9.79,24776
2019-11-22,9.7,22546
2019-11-21,9.67,12630
2019-11-20,9.66,16160
2019-11-19,9.8,27164
2019-11-18,9.75,21755
2019-11-15,9.72,39799
2019-11-14,9.65,25543
2019-11-13,9.67,41976
2019-11-12,9.66,35840
2019-11-11,9.31,18635
2019-11-08,9.62,16118
2019-11-07,9.7,13419
2019-11-06,9.66,16245
2019-11-05,9.77,17707
2019-11-04,9.75,17861
2019-11-01,9.6,12888
2019-10-31,9.53,21993
2019-10-30,9.81,14094
2019-10-29,9.81,18633
2019-10-28,9.93,23841
2019-10-25,9.81,16412
2019-10-24,9.8,23681
2019-10-23,9.94,35939
2019-10-22,10.17,46774
2019-10-21,9.85,34064
2019-10-18,10.07,51463
2019-10-17,10.01,25610
2019-10-16,9.97,11337
2019-10-15,10.07,17824
2019-10-14,10.06,25787
2019-10-11,10.03,17065
2019-10-10,10.06,23985
2019-10-09,10.09,29529
2019-10-08,9.78,14756
2019-09-30,9.75,13320
2019-09-27,9.8,16040
2019-09-26,9.78,36501
2019-09-25,10.07,25231
2019-09-24,10.23,24420
2019-09-23,10.18,26756
2019-09-20,10.44,33207
2019-09-19,10.39,24824
2019-09-18,10.35,23492
2019-09-17,10.37,42400
2019-09-16,10.69,41078
2019-09-12,10.65,32967
2019-09-11,10.59,33367
2019-09-10,10.7,38327
2019-09-09,10.7,51058
2019-09-06,10.56,53671
2019-09-05,10.42,54839
2019-09-04,10.36,36308
2019-09-03,10.28,31007
2019-09-02,10.3,31127
2019-08-30,10.08,24759
2019-08-29,10.21,31189
2019-08-28,10.31,38067
2019-08-27,10.19,31582
2019-08-26,9.95,19572
2019-08-23,10.09,19492
2019-08-22,10.2,23847
2019-08-21,10.16,24702
2019-08-20,10.28,44572
2019-08-19,10.15,39576
2019-08-16,9.85,19262
2019-08-15,9.92,17905
2019-08-14,9.96,21791
2019-08-13,9.96,14933
2019-08-12,10.05,17933
2019-08-09,9.85,18384
2019-08-08,9.98,16812
2019-08-07,9.95,20568
2019-08-06,10.05,34159
2019-08-05,10.38,21644
2019-08-02,10.4,27854
2019-08-01,10.53,22803
2019-07-31,10.57,25474
2019-07-30,10.78,39503
2019-07-29,10.75,26136
2019-07-26,10.79,43168
2019-07-25,10.56,33728
2019-07-24,10.63,64797
2019-07-23,10.42,25429
2019-07-22,10.34,59942
2019-07-19,10.38,39566
2019-07-18,10.1,25334
2019-07-17,10.36,28708
2019-07-16,10.3,27498
2019-07-15,10.34,49543
2019-07-12,10.33,98129
2019-07-11,11.21,17009
2019-07-10,11.3,19207
2019-07-09,11.35,28873
2019-07-08,11.4,45200
