Date,Close,Volume
2020-02-26,6.69,835262
2020-02-25,6.55,498129
2020-02-24,6.62,527560
2020-02-21,6.77,398936
2020-02-20,6.84,527313
2020-02-19,6.71,368482
2020-02-18,6.67,500536
2020-02-17,6.78,616556
2020-02-14,6.68,440534
2020-02-13,6.53,485173
2020-02-12,6.54,377786
2020-02-11,6.55,445760
2020-02-10,6.53,724692
2020-02-07,6.5,443661
2020-02-06,6.57,596758
2020-02-05,6.42,717026
2020-02-04,6.39,750313
2020-02-03,6.37,663503
2020-01-23,7.08,483955
2020-01-22,7.36,352108
2020-01-21,7.3,620820
2020-01-20,7.6,261856
2020-01-17,7.59,294960
2020-01-16,7.58,486822
2020-01-15,7.71,262139
2020-01-14,7.82,314849
2020-01-13,7.75,281825
2020-01-10,7.66,421106
2020-01-09,7.76,433822
2020-01-08,7.63,438993
2020-01-07,7.84,299664
2020-01-06,7.77,470016
2020-01-03,7.75,471069
2020-01-02,7.78,779759
2019-12-31,7.79,476533
2019-12-30,7.78,525443
2019-12-27,7.59,496021
2019-12-26,7.53,458647
2019-12-25,7.37,164638
2019-12-24,7.41,270366
2019-12-23,7.39,591349
2019-12-20,7.57,348818
2019-12-19,7.51,306011
2019-12-18,7.49,356165
2019-12-17,7.46,658914
2019-12-16,7.36,423435
2019-12-13,7.29,436588
2019-12-12,7.16,220950
2019-12-11,7.2,609490
2019-12-10,7.09,249869
2019-12-09,7.1,838908
2019-12-06,6.92,267174
2019-12-05,6.95,224448
2019-12-04,6.96,219338
2019-12-03,7.04,279224
2019-12-02,6.99,371012
2019-11-29,6.89,193783
2019-11-28,6.92,193039
2019-11-27,6.97,307416
2019-11-26,7.08,640455
2019-11-25,6.97,469093
2019-11-22,6.77,260948
2019-11-21,6.84,206479
2019-11-20,6.86,204918
2019-11-19,6.92,295785
2019-11-18,6.86,272543
2019-11-15,6.9,219595
2019-11-14,6.89,218432
2019-11-13,6.97,171975
2019-11-12,6.98,197111
2019-11-11,6.98,318152
2019-11-08,7.1,431085
2019-11-07,7.22,316940
2019-11-06,7.24,407757
2019-11-05,7.21,513415
2019-11-04,7.13,317105
2019-11-01,7.14,352824
2019-10-31,7.04,320422
2019-10-30,6.97,296168
2019-10-29,6.95,342327
