Date,Close,Volume
2020-02-26,4.67,158261
2020-02-25,4.63,182234
2020-02-24,4.78,244927
2020-02-21,4.91,285393
2020-02-20,4.67,153924
2020-02-19,4.61,168930
2020-02-18,4.61,149806
2020-02-17,4.53,154610
2020-02-14,4.4,88507
2020-02-13,4.39,152777
2020-02-12,4.44,111719
2020-02-11,4.4,119947
2020-02-10,4.49,151235
2020-02-07,4.29,113585
2020-02-06,4.38,125305
2020-02-05,4.27,159693
2020-02-04,4.08,145631
2020-02-03,4.28,41759
2020-01-23,4.76,91091
2020-01-22,4.95,91679
2020-01-21,5.01,86510
2020-01-20,5.09,66674
2020-01-17,5.1,62711
2020-01-16,5.13,78345
2020-01-15,5.13,91933
2020-01-14,5.23,124455
2020-01-13,5.2,113806
2020-01-10,5.22,201730
2020-01-09,5.35,365037
2020-01-08,5.71,600766
2020-01-07,5.39,343698
2020-01-06,5.57,469511
2020-01-03,5.06,290566
2020-01-02,4.94,80853
2019-12-31,4.9,52214
2019-12-30,4.87,58759
2019-12-27,4.86,74293
2019-12-26,4.81,46110
2019-12-25,4.74,27041
2019-12-24,4.75,31819
2019-12-23,4.72,42695
2019-12-20,4.83,41199
2019-12-19,4.88,41869
2019-12-18,4.85,49646
2019-12-17,4.87,63740
2019-12-16,4.81,41865
2019-12-13,4.76,47702
2019-12-12,4.67,36672
2019-12-11,4.75,25635
2019-12-10,4.75,30125
2019-12-09,4.73,34636
2019-12-06,4.71,35018
2019-12-05,4.7,40811
2019-12-04,4.67,31451
2019-12-03,4.63,24489
2019-12-02,4.62,33965
2019-11-29,4.7,20408
2019-11-28,4.67,29050
2019-11-27,4.64,24290
2019-11-26,4.65,29375
2019-11-25,4.7,46545
2019-11-22,4.65,44815
2019-11-21,4.63,33605
2019-11-20,4.57,18451
2019-11-19,4.61,21900
2019-11-18,4.56,22152
2019-11-15,4.52,27586
2019-11-14,4.57,18056
2019-11-13,4.56,24099
2019-11-12,4.6,33962
2019-11-11,4.62,47960
2019-11-08,4.79,52921
2019-11-07,4.71,32043
2019-11-06,4.72,45247
2019-11-05,4.83,43938
2019-11-04,4.86,26159
2019-11-01,4.87,28392
2019-10-31,4.86,25807
2019-10-30,4.9,38481
2019-10-29,5.0,33733
2019-10-28,5.05,36379
2019-10-25,5.03,21589
2019-10-24,5.02,24915
2019-10-23,5.02,19991
2019-10-22,5.02,19329
2019-10-21,5.01,29031
2019-10-18,5.01,32896
2019-10-17,5.12,47227
2019-10-16,5.14,50660
2019-10-15,5.09,56536
2019-10-14,5.16,73898
2019-10-11,5.2,98120
2019-10-10,5.05,37886
2019-10-09,5.02,32721
2019-10-08,4.99,32794
2019-09-30,4.96,24390
2019-09-27,5.0,31494
2019-09-26,4.99,47658
2019-09-25,5.07,43886
2019-09-24,5.22,41001
2019-09-23,5.22,41457
2019-09-20,5.29,57043
2019-09-19,5.27,81272
2019-09-18,5.34,151672
2019-09-17,5.57,226209
