Date,Close,Volume
2020-02-26,3.88,125213
2020-02-25,3.95,204110
2020-02-24,3.89,123212
2020-02-21,3.83,131411
2020-02-20,3.74,76369
2020-02-19,3.68,70184
2020-02-18,3.71,88103
2020-02-17,3.65,82278
2020-02-14,3.56,49735
2020-02-13,3.53,57479
2020-02-12,3.58,59546
2020-02-11,3.52,39720
2020-02-10,3.56,56423
2020-02-07,3.49,66453
2020-02-06,3.48,56528
2020-02-05,3.44,72003
2020-02-04,3.41,80612
2020-02-03,3.38,98217
2020-01-23,3.75,72706
2020-01-22,3.9,28996
2020-01-21,3.9,57845
2020-01-20,4.0,43296
2020-01-17,3.97,35149
2020-01-16,3.98,40649
2020-01-15,4.02,43411
2020-01-14,4.04,44628
2020-01-13,4.03,35766
2020-01-10,4.01,44621
2020-01-09,4.03,42662
2020-01-08,4.0,84327
2020-01-07,4.05,66527
2020-01-06,3.99,58287
2020-01-03,3.98,45925
2020-01-02,3.98,76410
2019-12-31,3.95,62449
2019-12-30,3.91,42096
2019-12-27,3.89,52892
2019-12-26,3.92,55682
2019-12-25,3.89,55952
2019-12-24,3.9,55876
2019-12-23,3.87,61509
2019-12-20,3.95,50660
2019-12-19,4.0,68459
2019-12-18,3.93,47349
2019-12-17,3.93,53089
2019-12-16,3.89,44070
2019-12-13,3.85,28570
2019-12-12,3.81,20492
2019-12-11,3.84,43666
2019-12-10,3.85,24869
2019-12-09,3.84,20665
2019-12-06,3.84,20027
2019-12-05,3.84,32103
2019-12-04,3.8,14428
2019-12-03,3.8,15991
2019-12-02,3.79,19979
2019-11-29,3.78,12239
2019-11-28,3.79,14561
2019-11-27,3.79,14505
2019-11-26,3.79,19510
2019-11-25,3.8,13737
2019-11-22,3.76,18251
2019-11-21,3.77,10400
2019-11-20,3.77,12564
2019-11-19,3.8,14310
2019-11-18,3.75,22860
2019-11-15,3.75,26923
2019-11-14,3.81,14804
2019-11-13,3.81,13696
2019-11-12,3.83,24428
2019-11-11,3.83,34926
2019-11-08,3.89,22275
2019-11-07,3.93,25994
2019-11-06,3.88,29057
2019-11-05,3.9,17628
2019-11-04,3.91,27635
2019-11-01,3.9,26131
2019-10-31,3.86,29836
2019-10-30,3.89,28952
2019-10-29,3.9,23594
2019-10-28,3.98,29188
2019-10-25,3.94,23122
2019-10-24,3.9,16629
2019-10-23,3.88,25666
2019-10-22,3.89,22498
2019-10-21,3.87,33272
2019-10-18,3.89,40402
2019-10-17,3.93,24439
2019-10-16,3.96,18588
2019-10-15,3.99,21587
2019-10-14,4.0,26191
2019-10-11,3.96,24303
2019-10-10,3.94,25104
2019-10-09,3.91,21261
2019-10-08,3.86,18673
2019-09-30,3.87,23799
2019-09-27,3.88,22661
2019-09-26,3.85,47880
2019-09-25,3.93,35201
2019-09-24,4.01,28117
2019-09-23,3.99,30543
2019-09-20,4.02,33620
2019-09-19,4.03,36227
2019-09-18,3.99,33174
2019-09-17,4.02,55083
2019-09-16,4.12,43034
2019-09-12,4.1,43133
2019-09-11,4.1,36883
2019-09-10,4.13,27417
2019-09-09,4.12,40378
2019-09-06,4.08,25469
2019-09-05,4.08,54054
2019-09-04,4.06,27356
2019-09-03,4.04,27248
2019-09-02,4.04,40989
2019-08-30,3.99,37759
2019-08-29,3.98,34357
2019-08-28,4.01,43391
2019-08-27,4.03,31873
2019-08-26,3.92,31015
2019-08-23,3.97,24404
2019-08-22,3.99,16097
2019-08-21,3.96,20472
2019-08-20,3.95,21679
2019-08-19,3.97,30669
2019-08-16,3.9,17759
2019-08-15,3.87,18840
2019-08-14,3.88,17511
2019-08-13,3.86,11986
2019-08-12,3.88,15491
2019-08-09,3.83,15076
2019-08-08,3.87,33591
2019-08-07,3.86,25958
2019-08-06,3.89,35696
2019-08-05,4.02,21897
2019-08-02,4.06,62097
2019-08-01,4.24,52077
2019-07-31,4.17,34528
2019-07-30,4.12,16108
2019-07-29,4.11,20399
2019-07-26,4.12,14240
2019-07-25,4.13,12583
2019-07-24,4.12,17254
2019-07-23,4.09,14501
2019-07-22,4.06,33026
2019-07-19,4.16,14420
2019-07-18,4.15,20526
2019-07-17,4.24,21603
2019-07-16,4.25,22026
2019-07-15,4.24,27285
2019-07-12,4.17,20654
2019-07-11,4.15,19268
2019-07-10,4.18,17750
2019-07-09,4.2,17501
2019-07-08,4.2,34894
2019-07-05,4.36,15519
2019-07-04,4.33,22859
2019-07-03,4.34,39019
2019-07-02,4.35,28755
2019-07-01,4.36,42245
2019-06-28,4.23,30181
2019-06-27,4.27,22809
2019-06-26,4.28,19408
2019-06-25,4.3,42785
2019-06-24,4.37,31484
2019-06-21,4.35,39903
2019-06-20,4.28,36171
2019-06-19,4.2,29020
2019-06-18,4.16,18709
2019-06-17,4.16,26181
2019-06-14,4.15,35153
2019-06-13,4.28,20455
2019-06-12,4.24,19089
2019-06-11,4.28,29064
2019-06-10,4.14,21201
2019-06-06,4.15,18376
2019-06-05,4.21,13005
2019-06-04,4.21,23283
2019-06-03,4.26,19908
2019-05-31,4.33,17828
2019-05-30,4.34,20334
2019-05-29,4.37,15824
2019-05-28,4.35,24653
2019-05-27,4.34,28177
2019-05-24,4.22,21595
2019-05-23,4.3,24607
2019-05-22,4.34,39322
2019-05-21,4.42,29093
2019-05-20,4.35,36222
2019-05-17,4.37,58766
2019-05-16,4.53,45486
2019-05-15,4.48,40907
2019-05-14,4.39,36931
2019-05-13,4.4,41184
2019-05-10,4.49,74676
2019-05-09,4.36,32896
2019-05-08,4.35,45759
2019-05-07,4.44,42064
2019-05-06,4.38,75579
2019-04-30,4.6,34944
2019-04-29,4.54,77351
2019-04-26,4.74,54915
2019-04-25,4.79,131702
2019-04-24,5.08,94517
2019-04-23,5.07,97256
2019-04-22,5.17,135000
2019-04-19,5.35,256694
2019-04-18,5.19,210980
2019-04-17,5.33,252159
2019-04-16,5.12,115793
2019-04-15,5.08,144723
2019-04-12,5.05,157001
2019-04-11,5.09,259557
2019-04-10,5.04,111125
2019-04-09,5.09,243551
2019-04-08,4.97,157538
2019-04-04,5.05,129368
2019-04-03,5.04,144413
2019-04-02,4.95,90464
2019-04-01,4.94,175357
2019-03-29,4.79,112629
2019-03-28,4.69,143261
2019-03-27,4.96,178421
2019-03-26,4.71,162564
2019-03-25,4.98,122649
2019-03-22,5.02,154360
2019-03-21,4.99,116038
2019-03-20,4.94,90394
2019-03-19,5.0,109715
2019-03-18,4.95,118933
2019-03-15,4.92,129309
2019-03-14,4.78,147510
2019-03-13,5.04,156384
2019-03-12,5.0,167469
2019-03-11,4.95,124591
2019-03-08,4.73,208096
2019-03-07,5.01,201208
2019-03-06,4.82,146870
2019-03-05,4.73,129544
2019-03-04,4.59,139272
2019-03-01,4.49,71839
2019-02-28,4.52,80611
2019-02-27,4.48,139180
2019-02-26,4.51,268011
2019-02-25,4.46,160971
2019-02-22,4.3,73933
2019-02-21,4.22,101175
2019-02-20,4.25,71387
2019-02-19,4.22,93024
2019-02-18,4.27,123107
2019-02-15,4.15,90541
2019-02-14,4.15,96808
2019-02-13,4.14,81989
2019-02-12,4.05,55232
2019-02-11,4.01,37178
2019-02-01,3.95,38638
2019-01-31,3.88,29578
2019-01-30,3.93,28962
2019-01-29,4.06,41871
2019-01-28,4.05,34107
2019-01-25,4.09,32173
2019-01-24,4.18,39520
2019-01-23,4.12,59311
2019-01-22,4.25,53108
2019-01-21,4.18,32835
2019-01-18,4.17,43014
2019-01-17,4.13,23931
2019-01-16,4.16,28377
2019-01-15,4.19,28091
2019-01-14,4.2,43703
2019-01-11,4.13,35708
2019-01-10,4.1,49661
2019-01-09,4.17,77146
2019-01-08,4.09,38523
2019-01-07,4.09,36074
2019-01-04,4.02,34128
2019-01-03,3.93,29761
2019-01-02,3.88,22701
2018-12-28,3.86,13266
2018-12-27,3.84,18015
2018-12-26,3.9,35263
2018-12-25,3.93,30149
2018-12-24,3.96,33042
2018-12-21,3.89,20451
2018-12-20,3.91,16734
2018-12-19,3.88,24172
2018-12-18,3.92,31452
2018-12-17,3.97,20906
2018-12-14,3.94,31104
2018-12-13,4.1,26898
2018-12-12,4.06,22552
2018-12-11,4.09,20891
2018-12-10,4.08,25893
2018-12-07,4.1,28005
2018-12-06,4.07,45180
2018-12-05,4.17,40314
2018-12-04,4.23,45046
2018-12-03,4.16,64409
2018-11-30,4.07,47510
2018-11-29,4.12,127421
2018-11-28,4.36,193822
2018-11-27,4.29,114002
2018-11-26,4.16,67747
2018-11-23,4.02,68456
2018-11-22,4.22,60372
2018-11-21,4.16,34468
2018-11-20,4.11,48857
2018-11-19,4.22,54494
2018-11-16,4.23,83520
2018-11-15,4.23,59974
2018-11-14,4.18,136729
2018-11-13,4.18,131068
2018-11-12,4.04,64359
2018-11-09,3.91,15310
2018-11-08,3.91,37066
2018-11-07,3.95,34031
2018-11-06,3.91,27458
2018-11-05,3.94,39405
2018-11-02,3.9,40253
2018-11-01,3.85,42024
2018-10-31,3.87,26302
2018-10-30,3.8,22024
2018-10-29,3.73,20190
2018-10-26,3.8,14849
2018-10-25,3.74,14046
2018-10-24,3.74,18791
2018-10-23,3.71,16697
2018-10-22,3.76,29190
2018-10-19,3.62,17696
2018-10-18,3.55,22712
2018-10-17,3.69,12565
2018-10-16,3.63,22051
2018-10-15,3.7,15382
2018-10-12,3.77,42734
2018-10-11,3.79,60351
2018-10-10,4.15,15452
2018-10-09,4.16,32739
2018-10-08,4.09,33357
2018-09-28,4.21,17620
2018-09-27,4.19,30204
2018-09-26,4.29,35613
2018-09-25,4.3,35691
2018-09-21,4.32,70703
2018-09-20,4.25,39496
2018-09-19,4.26,48585
2018-09-18,4.24,40250
2018-09-17,4.16,30585
2018-09-14,4.18,31402
2018-09-13,4.2,23501
2018-09-12,4.17,25399
2018-09-11,4.14,25070
2018-09-10,4.14,43592
2018-09-07,4.25,80073
2018-09-06,4.26,135483
2018-09-05,4.12,16549
2018-09-04,4.17,18691
2018-09-03,4.12,23576
2018-08-31,4.13,19361
2018-08-30,4.18,21879
2018-08-29,4.2,14389
2018-08-28,4.24,18860
2018-08-27,4.24,22169
2018-08-24,4.16,22260
2018-08-23,4.2,30053
2018-08-22,4.19,12897
2018-08-21,4.24,14017
2018-08-20,4.18,30435
2018-08-17,4.19,30800
2018-08-16,4.34,22988
2018-08-15,4.34,21588
2018-08-14,4.38,17734
2018-08-13,4.36,24672
2018-08-10,4.38,22324
2018-08-09,4.38,42368
2018-08-08,4.33,23791
2018-08-07,4.33,53711
2018-08-06,4.13,28147
2018-08-03,4.16,29992
2018-08-02,4.15,40545
2018-08-01,4.31,28239
2018-07-31,4.43,23530
2018-07-30,4.42,32788
2018-07-27,4.4,40897
2018-07-26,4.49,53394
2018-07-25,4.47,37258
2018-07-24,4.42,55332
2018-07-23,4.37,30350
2018-07-20,4.32,33682
2018-07-19,4.25,21440
2018-07-18,4.33,24377
2018-07-17,4.35,20317
2018-07-16,4.32,21494
2018-07-13,4.32,45592
2018-07-12,4.25,38456
2018-07-11,4.13,26328
2018-07-10,4.22,17680
2018-07-09,4.21,26764
2018-07-06,4.1,47496
2018-07-05,4.11,24300
2018-07-04,4.19,24406
2018-07-03,4.28,29107
2018-07-02,4.27,21635
2018-06-29,4.33,28514
2018-06-28,4.24,23509
2018-06-27,4.25,18782
2018-06-26,4.26,32707
2018-06-25,4.17,19841
2018-06-22,4.22,23106
2018-06-21,4.11,36295
2018-06-20,4.21,43259
2018-06-19,4.14,72807
2018-06-15,4.58,26297
2018-06-14,4.62,31702
2018-06-13,4.68,29932
2018-06-12,4.81,28194
2018-06-11,4.77,29141
2018-06-08,4.84,52009
2018-06-07,4.99,35545
2018-06-06,5.04,30360
2018-06-05,5.08,49499
2018-06-04,4.99,36076
2018-06-01,5.01,23108
2018-05-31,5.06,23231
2018-05-30,4.99,56794
2018-05-29,5.23,26874
2018-05-28,5.26,23545
2018-05-25,5.32,26566
2018-05-24,5.42,15107
2018-05-23,5.42,29354
2018-05-22,5.49,29290
2018-05-21,5.47,32503
2018-05-18,5.42,18050
2018-05-17,5.4,15969
2018-05-16,5.45,26916
2018-05-15,5.44,24346
2018-05-14,5.33,23744
2018-05-11,5.4,21670
2018-05-10,5.46,32129
2018-05-09,5.46,56095
2018-05-08,5.4,39813
2018-05-07,5.34,41765
2018-05-04,5.26,21378
2018-05-03,5.28,26307
2018-05-02,5.21,22076
2018-04-27,5.23,20537
2018-04-26,5.19,29482
2018-04-25,5.28,36753
2018-04-24,5.27,40307
2018-04-23,5.17,23045
2018-04-20,5.2,27158
2018-04-19,5.3,36034
2018-04-18,5.3,58888
2018-04-17,5.18,41693
2018-04-16,5.29,27273
2018-04-13,5.38,73707
2018-04-12,5.56,41102
2018-04-11,5.58,39949
2018-04-10,5.54,45045
2018-04-09,5.43,46374
2018-04-04,5.46,40884
2018-04-03,5.5,52893
2018-04-02,5.68,67868
2018-03-30,5.78,71369
2018-03-29,5.7,56132
2018-03-28,5.63,39584
2018-03-27,5.65,68047
2018-03-26,5.54,56464
2018-03-23,5.5,105121
2018-03-22,5.81,41478
2018-03-21,5.83,60637
2018-03-20,5.92,57218
2018-03-19,5.84,75050
2018-03-16,5.87,91657
2018-03-15,5.78,115324
2018-03-14,5.87,89830
2018-03-13,5.93,165454
2018-03-12,6.1,153354
2018-03-09,6.06,267175
2018-03-08,6.15,505427
2018-03-07,5.76,248001
2018-03-06,5.93,144197
2018-03-05,5.39,23443
2018-03-02,5.37,37249
2018-03-01,5.41,49838
2018-02-28,5.32,37174
2018-02-27,5.29,35523
2018-02-26,5.32,47175
2018-02-23,5.21,25654
2018-02-22,5.21,31124
2018-02-14,5.16,27413
2018-02-13,5.12,27138
2018-02-12,5.15,60144
2018-02-09,5.03,55852
2018-02-08,5.18,40057
2018-02-07,5.15,48798
2018-02-06,5.08,49688
2018-02-05,5.4,36605
2018-02-02,5.38,29461
2018-02-01,5.38,75835
2018-01-31,5.6,54800
2018-01-30,5.8,42091
2018-01-29,5.79,39235
2018-01-26,5.91,41320
2018-01-25,5.98,100623
2018-01-24,5.88,58969
2018-01-23,5.82,44251
2018-01-22,5.78,52705
2018-01-19,5.77,43921
2018-01-18,5.83,72164
2018-01-17,5.79,73159
2018-01-16,5.81,143948
2018-01-15,6.04,72539
2018-01-12,6.19,44745
2018-01-11,6.21,76785
2018-01-10,6.22,54306
2018-01-09,6.32,79349
2018-01-08,6.36,77222
2018-01-05,6.3,53525
2018-01-04,6.26,50114
2018-01-03,6.3,57737
2018-01-02,6.31,63568
2017-12-29,6.29,29002
2017-12-28,6.28,120362
2017-12-27,6.22,57502
2017-12-26,6.19,51251
2017-12-25,6.09,39290
2017-12-22,6.18,34362
2017-12-21,6.26,34682
2017-12-20,6.28,40908
2017-12-19,6.43,22000
2017-12-18,6.37,36492
2017-12-15,6.46,60276
2017-12-14,6.61,32605
2017-12-13,6.6,25193
2017-12-12,6.57,43702
2017-12-11,6.69,69096
2017-12-08,6.6,36906
2017-12-07,6.59,56838
2017-12-06,6.55,105479
2017-12-05,6.41,62166
2017-12-04,6.55,39231
2017-12-01,6.61,60007
2017-11-30,6.56,112818
2017-11-29,6.46,37107
2017-11-28,6.43,36170
2017-11-27,6.36,28380
2017-11-24,6.32,31362
2017-11-23,6.34,47190
2017-11-22,6.39,66086
2017-11-21,6.39,44379
2017-11-20,6.38,66975
2017-11-17,6.34,100360
2017-11-16,6.67,83578
2017-11-15,6.6,73026
2017-11-14,6.52,78354
2017-11-13,6.62,61887
2017-11-10,6.68,88257
2017-11-09,6.66,71271
2017-11-08,6.59,73309
2017-11-07,6.56,53556
2017-11-06,6.54,51492
2017-11-03,6.5,60275
2017-11-02,6.54,62939
2017-11-01,6.66,55268
2017-10-31,6.7,86280
2017-10-30,6.66,119971
2017-10-27,6.92,83863
2017-10-26,6.98,67103
2017-10-25,7.0,80413
2017-10-24,6.93,66801
2017-10-23,6.98,75802
2017-10-20,6.95,66690
2017-10-19,6.89,167638
2017-10-18,7.08,139191
2017-10-17,7.1,95618
2017-10-16,7.03,217594
2017-10-13,7.18,217758
2017-10-12,7.21,550064
2017-10-11,7.92,108619
2017-10-10,7.91,168165
2017-10-09,7.82,137376
2017-09-29,7.72,79956
2017-09-28,7.71,104893
2017-09-27,7.7,121855
2017-09-26,7.78,189684
2017-09-25,7.91,214760
2017-09-22,7.84,198687
2017-09-21,7.93,250737
2017-09-20,7.81,116478
2017-09-19,7.79,152839
2017-09-18,7.88,160224
2017-09-15,7.79,117430
2017-09-14,7.78,241662
2017-09-13,7.68,108277
2017-09-12,7.61,186534
2017-09-11,7.57,166976
2017-09-08,7.54,106734
2017-09-07,7.52,92935
2017-09-06,7.6,106006
2017-09-05,7.67,157719
2017-09-04,7.55,82921
2017-09-01,7.55,90257
2017-08-31,7.56,75058
2017-08-30,7.59,123965
2017-08-29,7.48,78871
2017-08-28,7.54,79669
2017-08-25,7.49,65894
2017-08-24,7.37,51932
2017-08-23,7.4,71588
2017-08-22,7.47,105524
2017-08-21,7.61,137962
